company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
Elements Solutions Inc,USA,"  Demonstration of strategic thinking and analysis of product properties vs customer needs (VOC, features/benefits, product lifecycle management) strongly…",product manager,Global Product Support Manager,,"Atlanta, GA 30336",2022-08-09,,
Collective Health,USA,  Manage the backlog of features and prioritize appropriately. Own your product area and manage the entire product lifecycle from conception to implementation.,product manager,Senior Product Manager,,"Remote in San Mateo, CA 94401",2022-08-16,3.8,
Capital One,USA,"  Lead a multi-disciplinary agile product team to deliver virtual card products on a day to day basis, translating business strategies into products that delight…",product manager,"Sr. Manager, Product Manager, Virtual Card Platform",,"Vienna, VA 22180+9 locations",2022-08-12,3.9,
Iterable,USA,  Research industry trends to identify new product features and opportunities. Build use cases and establish product requirements to roll out new features and…,product manager,"Senior Product Manager, User Data",undefined,"Remote in San Francisco, CA",2022-07-17,,168000
CareRev,USA,  5+ years of product management experience. Partner with engineering to lead the prioritization and development of our internal tools roadmap.,product manager,Product Manager - Internal Tools,,+1 locationRemote,2022-07-17,3.9,
Medable,USA,"  Has an expertise in the stakeholder/user needs based on rigorous user facing understanding. Shares the unifying product vision ""true north"" with the product…",product manager,Sr. Product Manager - Remote,full-time,"Remote in San Francisco, CA",2022-08-12,,
YORK SPACE SYSTEMS,USA,"  Optimize both visual design &amp; user experiences through user testing, &amp; stakeholder input. Collaborating with stakeholders, customers, and systems engineering to…",product manager,"Sr. Product Manager, Software",undefined,"Englewood, CO 80111",2022-07-20,3.0,110000-165000
Slack,USA,"  The ideal candidate will bring depth of functional (product management) and subject matter (analytics frameworks, growth engineering) experience as well as a…",product manager,"Senior Product Manager, Data Engineering",undefined,"San Francisco, CA",2022-07-17,3.8,150200
Verkada,USA,"  Develop product positioning and competitively differentiated messaging for a product based on user research, market insights, and product knowledge.",product manager,Product Marketing Manager,full-time,"San Mateo, CA+1 location",2022-07-17,3.5,
TikTok,USA,  Partner with cross-functional teams to ensure that we are developing our products and features with safety and security acknowledged early in the product…,product manager,"Manager, Product Management - US Safety",full-time,"Mountain View, CA 94041 (Old Mountain View area)+1 location",2022-07-17,3.3,
Apex Tool Group,USA,"  This work includes collecting quantitative product data and metrics, synthesizing customer research, gathering requirements, and coordinating with stakeholders.",product manager,Associate Product Manager,,"Apex, NC 27539",2022-08-09,3.5,
Dart Container,USA,"  Participate in (and at a Mid-level, lead) all aspects of product life-cycle management for assigned products including the product portfolio strategy, product…",product manager,Product Manager - Food Business Team,,"Mason, MI+1 location",2022-07-25,3.2,
Kaiser Permanente,USA,"  The product &amp;/or product line will also be managed to ensure that metrics are established (Examples of success metrics include, financial targets, membership…",product manager,Healthcare Product Manager III,full-time,"Portland, OR+9 locations",2022-07-17,4.1,
Softr Platforms GmbH,USA,"  A product manager who can help us identify, understand our customers, as well as drive business and product decisions at Softr.",product manager,Senior Product Manager (m/f/d),,Remote,2022-07-17,,
Surya Systems,USA,"  3+ years as a TPM, engineering leader, product manager, or related field. Experienced partner with a track record of partnering with engineering or business to…",product manager,Product Manager,full-time,"Temporarily Remote in San Francisco, CA",2022-07-17,,
NEOGOV,USA,"  Experience unifying user experiences across disparate products into a cohesive, consistent product. Manage the NEOGOV product portfolio including product line…",product manager,Platform Product Manager,full-time,+3 locationsRemote,2022-07-21,3.6,
GROWMARK Inc.,USA,"  Collaborates and develops features, benefits, advantages and product recommendations for the assigned product lines.",product manager,FS Brand Product Manager,extended hours,"Remote in Charlotte, NC 28105",2022-07-17,3.5,
Acuity Brands,USA,  Navigated strategic changes to product roadmaps and product families. Understanding and executing the product strategy.,product manager,Manager Product Market (Commercial Indoor),,"Conyers, GA 30012",2022-08-10,3.5,
Universal Studios Hollywood,USA,  They will work closely with the leadership team on strategic development of and provide site level coordination for program execution of multiple product…,product manager,"Manager, Product Marketing",full-time,"Hollywood, CA",2022-07-17,4.1,
Cyber Power Systems,USA,  Overall product roadmap owner and product expert in assigned categories. Manage and own product specifications of products in portfolio; recommend products to…,product manager,Senior Product Manager,,"Shakopee, MN 55379+1 location",2022-07-17,3.8,
Ford Motor Company,USA,"  Ability to gather customer insights and prioritize product features appropriately. Identify goals, metrics, and analytics to determine product value;…",product manager,Remote - eCommerce Product Manager,,Remote in Michigan+1 location,2022-08-09,4.1,
Total Quality Logistics (TQL),USA,"  You will be responsible for gathering and prioritizing customer requirements, defining product vision, and working closely with business partners to ensure…",product manager,Product Manager,undefined,"Cincinnati, OH 45245",2022-07-17,3.5,67500-115000
"Stratasys, Inc.",USA,"  Manage the product backlog and prioritization. Drive the solution to execution with R&amp;D, working closely with the hardware, software, material, and service…",product manager,Product Manager (3 month Contract),contract,"San Francisco, CA",2022-08-05,3.3,
The Trade Desk,USA,"  You will gather customer requirements, design prototypes, prioritize and scope releases that represent customers’ needs, then work with the rest of the…",product manager,Senior Product Manager,undefined,"San Francisco, CA 94105 (Financial District/South Beach area)+5 locations",2022-07-17,4.0,115800-231600
Valeo,USA,"  Bachelor's degree in business, eCommerce, digital, administration, engineering, trade, marketing or other related fields. Generate and optimize your traffic.",product manager,eCommerce Product manager,full-time,"Norfolk, VA",2022-08-11,3.8,
Skyport Technologies,USA,  Proven work experience in product management or as an associate product manager. Work closely with engineering teams to deliver with quick time-to-market and…,product manager,Product Manager,part-time,"Atlanta, GA",2022-07-17,,
