company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
Link Group,AUSTRALIA,"  Gathers, analyses and documents data specifications to support the data migration requirements and communicates these in technical terms to analyst programmers,…",data analyst,Data Migration Analyst,,Parramatta NSW 2150,2022-07-17,2.7,
JLL,AUSTRALIA,"  You may be a fresh graduate from University, or have knowledge of data visualization and analytical techniques. Complete the technical development of B.",data analyst,Business Intelligence Analyst,,Melbourne VIC,2022-07-22,3.7,
Transurban,AUSTRALIA,"  You'll work on the uplift of the reporting, data analysis and data visualisation capability within the team. Well developed skills in SQL and data visualisation…",data analyst,Senior Finance Analyst - Data Analytics,permanent,Docklands VIC,2022-08-06,3.9,
Zurich Insurance,AUSTRALIA,  You will also champion a data driven culture within the organisation and drive analytic thought leadership through the boarder business.,data analyst,Business Insights Data Analyst,,North Sydney NSW,2022-07-17,3.7,
Supply Chain,AUSTRALIA,  Investigate and fix the data integration issues with internal and external systems. Assist in the ongoing development and maintenance of our SQL database/data…,data analyst,Technical Business Analyst,permanent,Bella Vista NSW 2153,2022-08-11,,
EY,AUSTRALIA,  Experience within a role in the data &amp; analytics field. When you join us you will support our clients in defining and implementing a data journey aligned with…,data analyst,Expressions of Interest - Work in Data &amp; Analytics,undefined,Melbourne VIC 3000,2022-07-18,4.0,90000
Macquarie Group Limited,AUSTRALIA,"  An understanding of data modelling and data warehouse concepts, data architecture principles and the ability to extract and transform data from multiple sources…",data analyst,Data Analytics and Insights Analyst,permanent,Sydney NSW,2022-07-17,3.8,
Qantas Airways Limited,AUSTRALIA,"  Experience with data visualisation and dashboard building, with Tableau experience desired. Experience in turning raw data into actionable, value-adding…",data analyst,Insights Analyst,permanent,Sydney NSW,2022-07-17,4.1,
DHL,AUSTRALIA,  Numerical analysis of raw data into accurate reports. Detailed data analysis on SKU behaviour to optimise productivity in an automated picking system.,data analyst,Altona | Business Analyst,contract,Victoria,2022-07-17,3.7,
G8 Education,AUSTRALIA,"  High-level understanding of data and experience in extracting, integrating, manipulating, and displaying data from various systems using automation where…",data analyst,Data Analyst,permanent,Remote in Gold Coast QLD,2022-08-06,3.4,
Macquarie Group Limited,AUSTRALIA,"  Experience defining data quality rules / business rules / data controls. Support the group data teams to implement effective data quality measurement,…",data analyst,Data Quality Analyst,permanent,Sydney NSW,2022-07-17,3.8,
DHL,AUSTRALIA,  Detailed data analysis on productivity to optimise productivity. We create competitive advantages for our customers through customised warehousing and…,data analyst,Trug 3 | Operations Analyst,contract,Victoria+1 location,2022-07-30,3.7,
Paxus Australia Pty Ltd,AUSTRALIA,"  Senior Data Analyst will be responsible for identifying data sources, collecting data, sourcing missing data, organising data in to usable formats, analysing…",data analyst,Senior Data Analyst,undefined,Parramatta NSW,2022-08-06,4.7,600-700
Infosys,AUSTRALIA,"  Experience with Data Transformation tools (Talend, Tableau, etc.) to automate data load activities. Understands information and target data system information,…",data analyst,Telecom Business Analyst(Data),,Melbourne VIC,2022-07-17,3.9,
EY,AUSTRALIA,"  Strong project delivery toolset experience in open source data integration tools. Hands on experience working with different data bases (RDBMS, NoSQL, Blob…",data analyst,Test Manager | Data and Analytics,undefined,Melbourne VIC 3000,2022-08-01,4.0,90000
Bupa,AUSTRALIA,"  Ability to work with large sets of data from various data sources, conducting deep dives to identify trends and provide insights using your expertise in data…",data analyst,IT Audit Analyst,full-time,Remote in Victoria,2022-07-17,3.3,
Startek,AUSTRALIA,"  Accurate handling of data and statistics, assuring the integrity of data; includes extraction, storage, transformation, analysis, and interpretation of the data…",data analyst,Reporting Analyst,permanent,Melbourne VIC,2022-08-12,3.0,
Canva,AUSTRALIA,  Experience wrangling and analysing data using Python or R. Help us extend data literacy and curiosity throughout the whole company.,data analyst,"Senior Data Analyst - Product, Features, &amp; Growth (Remote)",full-time,Remote in Sydney NSW,2022-07-17,3.8,
Toll Group,AUSTRALIA,  Intermediate Microsoft Excel skills with the ability to dive into large data sets. Demonstrated capability in working with large volumes of data from different…,data analyst,Business &amp; Process Analyst,full-time,Melbourne VIC,2022-08-14,3.6,
Australian Unity,AUSTRALIA,  Administration and maintenance of people data by proactively assessing and reporting on data issues. Advanced Microsoft Excel skills with the ability to process…,data analyst,People Reporting Analyst,,Melbourne VIC 3000,2022-08-13,2.8,
Canva,AUSTRALIA,"  Demonstrable experience leading data specialists, defining team strategy, and data roadmaps. Experience wrangling and analysing data using Python or R.",data analyst,Lead Data Analyst - Experimentation (Remote),full-time,Remote in Sydney NSW,2022-07-17,3.8,
Department of Transport,AUSTRALIA,  Knowledge and skills in relation to data warehousing and big data architecture and ability to work with complex data.,data analyst,Senior Data Analyst,full-time,Melbourne VIC,2022-08-09,4.1,
Recoveriescorp,AUSTRALIA,"  Ability to analyse data and explain findings to non-technical audiences. This hands-on role will require an understanding of finance processes, data analytics,…",data analyst,Business Analyst,permanent,Hybrid remote in Melbourne City Centre VIC,2022-07-17,3.0,
Parramatta Leagues Club,AUSTRALIA,"  Understanding the existing data platforms, to identify required data sources and extract data. An understanding of data technologies, data governance, data…",data analyst,Senior Data and Insights Analyst,full-time,Parramatta NSW 2150,2022-07-17,4.0,
Transurban,AUSTRALIA,"  You’ll bring high level data manipulation, analysis and reporting capability, including defined success developing new and improved reporting practices.",data analyst,Data and Insights Analyst,permanent,Docklands VIC,2022-08-04,3.9,
Commonwealth Bank,AUSTRALIA,  Identify data quality issues and support enhancement of data quality. Gather data from various platforms and sources and maintain a clean data structure in MS…,data analyst,Data Insights &amp; Analytics Senior Analyst,full-time,Hybrid remote in Sydney Central Business District NSW,2022-07-22,4.0,
Dyson,AUSTRALIA,"  To be successful in this role, you are passionate about online, data and analytics and can demonstrate the ability to work with complex data to deliver…",data analyst,eCommerce Analyst,,Sydney NSW,2022-07-17,3.5,
Incitec Pivot,AUSTRALIA,  You’re proficient with data and know how to get it from external sources. Incitec Pivot Limited is one part of a global organisation that has over 4500…,data analyst,Data and Financial Analyst,,Australia,2022-07-19,3.6,
Westpac Group,AUSTRALIA,"  This will include maintenance of modelling data both in technology-controlled data platforms and user-controlled discovery environments, supporting data…",data analyst,Senior Analyst Modelling Data,full-time,Remote in Australia,2022-07-17,3.9,
Macquarie Group Limited,AUSTRALIA,"  Knowledge of data management and data governance principles. This experience may have been gained through building data solutions, identifying data requirements…",data analyst,Data Governance Business Analyst,permanent,Sydney NSW,2022-08-11,3.8,
Advance Delivery Consulting (ADC),AUSTRALIA,  Present the data to business and the consumers of the data which qualifies the scope and highlight gaps/issues on data from Source.,data analyst,Data Analyst – Multiple Roles,undefined,Australia,2022-07-17,,80000-110000
Tyroola,AUSTRALIA,"  You have a strong analytical mindset and experience in data analysis and reporting. Retrieve, analyse and present critical data and help management to translate…",data analyst,Business Intelligence,internship,Sydney NSW,2022-07-17,,
Cognizant,AUSTRALIA,  Technical business analyst to support the delivery of ANZ’s NPP PayTo service. Snr Analyst who is experienced in standard analysis practices - model current…,data analyst,Business Analyst,full-time,Sydney NSW,2022-07-17,3.9,
Sydney Water,AUSTRALIA,  Provide change management and prioritisation support for BI reporting and data functions. Experience with data that is used in asset management in water utility…,data analyst,BI Coordinator,permanent,Parramatta NSW,2022-08-09,3.8,
Queensland Curriculum and Assessment Authority,AUSTRALIA,"  Lead analysis of complex student assessment information and data to identify anomalies in student performance. For this role, we will consider how well you:",data analyst,Principal Data Analyst,contract,Brisbane QLD,2022-08-15,,
CBRE,AUSTRALIA,"  Make recommendations on the selection of tools, framework, quality metrics and mechanisms for data analytics. CBRE is the world’s largest commercial real estate…",data analyst,Operations Analyst,full-time,Remote in Melbourne VIC,2022-07-17,3.7,
Omnirecruitment,AUSTRALIA,"  Experienced data analyst as an integral part of our team, reporting to. NRMA Parks and Resorts has recently invested in a sophisticated new data.",data analyst,Data Analyst,,Hybrid remote in Gold Coast QLD,2022-08-11,,
EY,AUSTRALIA,"  Design, develop and implement data collection, transformation, and data integration solution to create, coordinate and deploy data and analytics solutions.",data analyst,Architects | Technology Consulting - Data &amp; Analytics,undefined,Melbourne VIC 3000,2022-07-17,4.0,150000
EY,AUSTRALIA,  Experience of data analysis and data mapping. We go beyond strategy and provide end to end implementation of real-life data environments and have some of the…,data analyst,Technical Business Analyst - Data and Analytics,undefined,Sydney NSW 2000+2 locations,2022-08-05,4.0,90000
Optus,AUSTRALIA,"  Querying customer data, performing analyses, and communicating findings in a clear and understandable language.",data analyst,"Analyst, Research &amp; Insights",,Macquarie Park NSW,2022-08-13,3.7,
Flight Centre Travel Group,AUSTRALIA,  You’ll have a high level of experience in transforming business requirements into reusable tabular data models and experience as a dedicated data modeller.,data analyst,BI Analyst Team Lead - South Bank QLD,full-time,Hybrid remote in South Bank QLD,2022-07-21,3.5,
T+O+M Executive,AUSTRALIA,"  Coordinate and drive data issues prioritisation and remediation. Champion data management awareness, practices and processes for the allocated portfolio.",data analyst,Data Quality Analyst,,Melbourne VIC,2022-07-26,,
NSW Government -Corrective Services NSW,AUSTRALIA,"  With the support of Senior Corrections Research, Evaluation and Statistics staff, you will have a central role in generating and communicating advanced data…",data analyst,"Research Analyst, Corrections Research, Evaluation and Stati...",undefined,Sydney NSW,2022-08-13,3.8,99431-110064
Flybuys,AUSTRALIA,"  Identify and document critical data elements, prepare and manage business and technical metadata, define data quality thresholds, and identify/triage data…",data analyst,Data Governance Analyst,permanent,Melbourne VIC,2022-07-17,,
Link Group,AUSTRALIA,"  This role enables the collection of data from multiple data sources, creating reports and providing data insights to the IT Management and Executive team of…",data analyst,Senior IT Data Analytics &amp; Reporting Analyst,contract,Melbourne VIC,2022-08-12,2.7,
Westpac Group,AUSTRALIA,"  You will also be familiar with data modelling, data warehousing concepts, data visualisation tools and dashboard creation, and creating any data documentation…",data analyst,Senior Data Operations Analyst,permanent,Hybrid remote in Sydney NSW,2022-07-17,3.9,
Macquarie Group Limited,AUSTRALIA,"  We are looking for someone who has had 1-2 years’ experience in related roles – consulting within data/finance, business analyst or data analyst.",data analyst,Finance and Data Governance Analyst,permanent,Sydney NSW,2022-07-17,3.8,
Macquarie Group Limited,AUSTRALIA,"  Ideally, some understanding of data lakes or data hubs. Appreciation of how data flows through systems and relationships between data.",data analyst,Data Discovery Business Analyst,permanent,Sydney NSW,2022-07-17,3.8,
Talent Matters,AUSTRALIA,  Basic SQL and ETL skills to perform effective database querying involving multiple data tables. Extract and prepare data from the back-end databases of key…,data analyst,Data Analyst,,Sydney NSW,2022-08-06,,
Ampol,AUSTRALIA,"  Experience in data analysis, data modelling, data quality management or data migration. Investigate data quality issues and conduct a root cause analysis to…",data analyst,Technical Analyst,permanent,Temporarily Remote in Alexandria NSW,2022-08-13,3.1,
Canva,AUSTRALIA,"  Experience leading data analysts and/or cross functional teams. This role will rely on your particular strengths in building out data-driven decisions,…",data analyst,"Lead Data Analyst - Product, Features, &amp; Growth (Remote)",full-time,Remote in Sydney NSW,2022-07-17,3.8,
CMSPI,AUSTRALIA,  Looking at driving process improvements internally to promote efficient data analysis and ultimately drive further value in client projects.,data analyst,Payments Analyst,,Remote in Haymarket NSW 2000,2022-08-12,,
DWS,AUSTRALIA,"  Experience with Python programming for data. Solid experience and knowledge of the Azure data tools; Databricks, Data Factory, blob storage and data lake.",data analyst,Senior BI / Analytics Consultant,undefined,Melbourne VIC,2022-08-10,3.7,165000
PwC,AUSTRALIA,"  You're skilled in data visualisation, data cleansing and manipulation, and you understand business and risk applications.",data analyst,Data Analytics - Assurance,full-time,Brisbane QLD 4000,2022-07-17,4.0,
